2015-05-11 14:38:22.465 EDT,77.5
2015-05-11 14:38:22.356 EDT,77.5
2015-05-11 14:30:22.456 EDT,77.9
2015-05-11 14:14:22.425 EDT,77.4
2015-05-11 13:58:22.322 EDT,77.6
2015-05-11 13:50:22.604 EDT,77.9
2015-05-11 13:42:22.576 EDT,77.8
2015-05-11 13:34:22.482 EDT,77.6
2015-05-11 13:26:23.396 EDT,77.8
2015-05-11 13:18:22.957 EDT,77.7
2015-05-11 13:10:22.474 EDT,77.6
2015-05-11 13:02:22.592 EDT,77.5
2015-05-11 12:54:22.684 EDT,77.6
2015-05-11 12:46:22.883 EDT,77.3
2015-05-11 12:38:22.759 EDT,77.6
2015-05-11 12:30:22.589 EDT,77.5
2015-05-11 12:22:22.671 EDT,77.8
2015-05-11 12:06:18.998 EDT,77.4
2015-05-11 11:50:12.244 EDT,77.3
2015-05-11 11:42:05.046 EDT,77
2015-05-11 11:33:55.320 EDT,76.7
2015-05-11 11:25:50.035 EDT,76.1
2015-05-11 11:17:44.669 EDT,76.2
2015-05-11 11:09:31.107 EDT,76.1
2015-05-11 11:01:14.229 EDT,75.2
2015-05-11 10:53:01.959 EDT,74.6
2015-05-11 10:44:52.046 EDT,74.3
2015-05-11 10:36:43.633 EDT,74.2
2015-05-11 10:28:35.786 EDT,73.9
2015-05-11 10:16:19.907 EDT,73.2
2015-05-11 10:08:08.114 EDT,72.7
2015-05-11 10:00:06.548 EDT,72.6
2015-05-11 09:52:04.002 EDT,72.5
2015-05-11 09:44:02.065 EDT,72.3
2015-05-11 09:35:56.521 EDT,72.1
2015-05-11 09:27:50.407 EDT,72.3
2015-05-11 09:19:42.895 EDT,71.7
2015-05-11 09:11:37.504 EDT,71.4
2015-05-11 09:03:29.904 EDT,71.5
2015-05-11 08:55:26.609 EDT,71
2015-05-11 08:47:24.854 EDT,70.9
2015-05-11 08:39:22.428 EDT,70.7
2015-05-11 08:23:22.703 EDT,70.4
2015-05-11 08:15:22.671 EDT,70.5
2015-05-11 08:07:19.738 EDT,70.2
2015-05-11 07:51:12.718 EDT,70
2015-05-11 07:43:12.608 EDT,69.9
2015-05-11 07:27:12.984 EDT,70
2015-05-11 07:19:12.582 EDT,69.9
2015-05-11 07:11:12.439 EDT,69.8
2015-05-11 07:03:12.635 EDT,70
2015-05-11 06:55:12.733 EDT,69.8
2015-05-11 06:47:12.482 EDT,70.1
2015-05-11 06:39:12.587 EDT,69.8
2015-05-11 06:15:12.566 EDT,69.7
2015-05-11 06:15:12.564 EDT,69.7
2015-05-11 06:07:12.641 EDT,69.8
2015-05-11 05:59:12.533 EDT,69.7
2015-05-11 05:51:12.479 EDT,69.9
2015-05-11 05:35:12.735 EDT,69.7
2015-05-11 05:27:13.294 EDT,69.9
2015-05-11 05:19:12.630 EDT,69.6
2015-05-11 04:55:12.690 EDT,69.7
2015-05-11 04:47:12.602 EDT,69.9
2015-05-11 04:39:12.550 EDT,69.7
2015-05-11 04:31:12.907 EDT,69.6
2015-05-11 04:23:13.102 EDT,69.7
2015-05-11 04:15:13.010 EDT,69.6
2015-05-11 04:07:13.070 EDT,69.5
2015-05-11 03:43:13.038 EDT,69.4
2015-05-11 03:27:13.124 EDT,69.3
2015-05-11 03:19:13.116 EDT,69.2
2015-05-11 03:11:12.974 EDT,69.3
2015-05-11 02:55:13.161 EDT,69.2
2015-05-11 02:39:13.082 EDT,69.5
2015-05-11 02:31:13.202 EDT,69.6
2015-05-11 02:23:13.035 EDT,69.7
2015-05-11 02:15:13.513 EDT,69.9
2015-05-11 02:07:13.380 EDT,70
2015-05-11 01:59:13.143 EDT,70.2
2015-05-11 01:51:13.222 EDT,70.3
2015-05-11 01:43:12.735 EDT,70.7
2015-05-11 01:35:13.116 EDT,71
2015-05-11 01:27:12.903 EDT,70.8
2015-05-11 01:11:12.823 EDT,71.2
2015-05-11 01:03:12.631 EDT,71.3
2015-05-11 00:55:12.842 EDT,71.7
2015-05-11 00:47:12.938 EDT,71.6
2015-05-11 00:31:12.755 EDT,71.9
2015-05-11 00:23:13.259 EDT,72.1
2015-05-11 00:15:13.093 EDT,72.3
2015-05-11 00:07:12.700 EDT,72.5
2015-05-10 23:59:12.813 EDT,72.6
2015-05-10 23:51:13.426 EDT,72.8
2015-05-10 23:43:13.205 EDT,72.9
2015-05-10 23:35:13.146 EDT,73.2
2015-05-10 23:27:13.906 EDT,73.3
2015-05-10 23:19:12.949 EDT,73.5
2015-05-10 23:11:12.949 EDT,73.7
2015-05-10 23:03:13.157 EDT,74
2015-05-10 22:55:13.307 EDT,74.1
2015-05-10 22:47:13.200 EDT,74.3
2015-05-10 22:39:13.215 EDT,74.5
2015-05-10 22:31:13.272 EDT,74.8
2015-05-10 22:15:13.338 EDT,75.2
2015-05-10 21:59:12.883 EDT,75.5
2015-05-10 21:51:13.811 EDT,75.8
2015-05-10 21:43:13.233 EDT,76.1
2015-05-10 21:35:13.515 EDT,76.2
2015-05-10 21:27:13.298 EDT,76.4
2015-05-10 21:19:13.216 EDT,77
2015-05-10 21:11:13.272 EDT,76.9
2015-05-10 21:03:13.435 EDT,77.2
2015-05-10 20:55:14.001 EDT,77.4
2015-05-10 20:47:12.807 EDT,77.6
2015-05-10 20:39:13.113 EDT,77.9
2015-05-10 20:31:13.315 EDT,78.2
2015-05-10 20:23:12.781 EDT,78.4
2015-05-10 20:15:13.250 EDT,78.6
2015-05-10 19:59:12.783 EDT,79.1
2015-05-10 19:51:12.755 EDT,79.3
2015-05-10 19:43:12.817 EDT,79.5
2015-05-10 19:35:12.950 EDT,79.4
2015-05-10 19:19:12.838 EDT,79.7
2015-05-10 18:55:13.456 EDT,79.6
2015-05-10 18:55:13.451 EDT,79.6
2015-05-10 18:47:12.956 EDT,79.9
2015-05-10 18:39:12.832 EDT,80.1
2015-05-10 18:31:12.932 EDT,80.4
2015-05-10 18:23:12.803 EDT,80.6
2015-05-10 18:15:12.921 EDT,80.8
2015-05-10 18:07:12.838 EDT,81.4
2015-05-10 17:59:12.894 EDT,81.5
2015-05-10 17:51:12.916 EDT,81.6
2015-05-10 17:35:13.876 EDT,82.1
2015-05-10 17:27:13.472 EDT,82.4
2015-05-10 17:19:13.422 EDT,82.6
2015-05-10 17:03:13.565 EDT,83
2015-05-10 16:55:13.433 EDT,82.9
2015-05-10 16:47:13.201 EDT,82.8
2015-05-10 16:47:13.193 EDT,82.8
2015-05-10 16:31:13.228 EDT,83
2015-05-10 16:23:13.161 EDT,82.9
2015-05-10 16:23:12.870 EDT,82.9
2015-05-10 16:07:13.461 EDT,82.8
2015-05-10 15:59:13.433 EDT,82.6
2015-05-10 15:51:13.380 EDT,82.8
2015-05-10 15:43:13.615 EDT,82.5
2015-05-10 15:35:13.543 EDT,82.6
2015-05-10 15:27:13.568 EDT,82.3
2015-05-10 15:19:13.545 EDT,82.2
2015-05-10 15:11:13.312 EDT,82.1
2015-05-10 15:03:13.406 EDT,82
2015-05-10 14:55:13.700 EDT,81.9
2015-05-10 14:47:13.446 EDT,81.8
2015-05-10 14:39:13.406 EDT,81.7
2015-05-10 14:31:13.376 EDT,81.6
2015-05-10 14:15:13.012 EDT,81.5
2015-05-10 14:07:13.017 EDT,81.4
2015-05-10 13:51:13.330 EDT,81.2
2015-05-10 13:43:13.180 EDT,81.1
2015-05-10 13:35:13.155 EDT,80.9
2015-05-10 13:19:13.383 EDT,80.8
2015-05-10 13:11:13.939 EDT,80.7
2015-05-10 12:55:13.599 EDT,80.5
2015-05-10 12:47:13.432 EDT,80.4
2015-05-10 12:39:13.502 EDT,80.3
2015-05-10 12:31:13.422 EDT,79.9
2015-05-10 12:23:13.290 EDT,79.8
2015-05-10 12:15:13.548 EDT,79.7
2015-05-10 12:07:13.475 EDT,79.5
2015-05-10 11:59:13.650 EDT,79.4
2015-05-10 11:51:13.617 EDT,79.3
2015-05-10 11:43:13.635 EDT,78.9
2015-05-10 11:35:13.928 EDT,78.8
2015-05-10 11:27:13.514 EDT,78.4
2015-05-10 11:11:13.513 EDT,77.7
2015-05-10 10:55:13.600 EDT,77.3
2015-05-10 10:47:13.870 EDT,77.1
2015-05-10 10:39:13.578 EDT,77
2015-05-10 10:31:13.511 EDT,76.4
2015-05-10 10:23:13.778 EDT,76.1
2015-05-10 10:15:13.624 EDT,75.7
2015-05-10 10:07:13.859 EDT,75.4
2015-05-10 09:59:13.554 EDT,75.1
2015-05-10 09:43:31.244 EDT,75
2015-05-10 09:35:13.538 EDT,74.8
2015-05-10 09:27:13.594 EDT,74.5
2015-05-10 09:19:13.559 EDT,74.8
2015-05-10 09:11:10.629 EDT,74.3
2015-05-10 09:03:10.539 EDT,74.5
2015-05-10 08:55:10.537 EDT,74.3
2015-05-10 08:39:02.689 EDT,74.1
2015-05-10 08:31:03.463 EDT,74
2015-05-10 08:23:03.143 EDT,74.3
2015-05-10 08:15:02.379 EDT,74.2
2015-05-10 07:51:03.349 EDT,74.1
2015-05-10 07:43:02.517 EDT,74
2015-05-10 07:35:03.928 EDT,74.1
2015-05-10 07:27:02.573 EDT,74.3
2015-05-10 07:19:06.019 EDT,74.2
2015-05-10 06:39:03.191 EDT,74.8
2015-05-10 06:31:02.503 EDT,74.6
2015-05-10 06:23:02.689 EDT,74.7
2015-05-10 06:07:02.534 EDT,74.8
2015-05-10 05:59:02.772 EDT,75.1
2015-05-10 05:51:02.745 EDT,74.6
2015-05-10 05:35:02.616 EDT,74.7
2015-05-10 05:11:03.029 EDT,75
2015-05-10 05:03:03.051 EDT,74.9
2015-05-10 04:47:02.898 EDT,75.1
2015-05-10 04:39:02.941 EDT,74.9
2015-05-10 03:59:02.763 EDT,75.3
2015-05-10 03:35:02.879 EDT,75.2
2015-05-10 03:27:02.751 EDT,75.4
2015-05-10 03:19:02.652 EDT,75.2
2015-05-10 03:11:02.555 EDT,75.3
2015-05-10 03:03:02.557 EDT,75.6
2015-05-10 02:55:02.976 EDT,75.5
2015-05-10 02:47:02.906 EDT,75.3
2015-05-10 02:23:02.686 EDT,75.5
2015-05-10 02:15:02.952 EDT,75.7
2015-05-10 02:07:02.577 EDT,75.8
2015-05-10 01:51:02.690 EDT,75.7
2015-05-10 01:27:02.731 EDT,75.8
2015-05-10 01:19:02.711 EDT,75.9
2015-05-10 01:11:02.584 EDT,76.2
2015-05-10 01:03:02.704 EDT,76
2015-05-10 00:47:02.696 EDT,76.1
2015-05-10 00:39:02.685 EDT,76.2
2015-05-10 00:31:02.605 EDT,76.4
2015-05-10 00:23:02.817 EDT,76.2
2015-05-10 00:15:04.282 EDT,76.4
2015-05-10 00:07:02.825 EDT,76.3
2015-05-09 23:43:03.010 EDT,76.4
2015-05-09 23:35:02.972 EDT,76.7
2015-05-09 23:27:03.526 EDT,76.8
2015-05-09 23:19:02.876 EDT,76.5
2015-05-09 23:11:02.892 EDT,76.7
2015-05-09 22:47:02.663 EDT,76.8
2015-05-09 22:39:02.626 EDT,77
2015-05-09 22:31:03.088 EDT,77.3
2015-05-09 22:15:02.990 EDT,77.1
2015-05-09 22:07:02.647 EDT,77.4
2015-05-09 21:59:03.144 EDT,77.3
2015-05-09 21:51:03.885 EDT,77.5
2015-05-09 21:43:02.661 EDT,77.6
2015-05-09 21:35:03.158 EDT,77.9
2015-05-09 21:27:02.910 EDT,77.8
2015-05-09 21:11:02.989 EDT,78
2015-05-09 21:03:02.888 EDT,78.3
2015-05-09 20:47:02.730 EDT,78.2
2015-05-09 20:39:02.891 EDT,78.4
2015-05-09 20:31:02.942 EDT,78.5
2015-05-09 20:23:02.463 EDT,78.3
2015-05-09 19:58:58.410 EDT,78.5
2015-05-09 19:50:58.151 EDT,78.7
2015-05-09 19:42:58.592 EDT,79
2015-05-09 19:34:58.304 EDT,78.8
2015-05-09 19:26:58.315 EDT,79
2015-05-09 19:18:58.277 EDT,79.3
2015-05-09 19:10:57.497 EDT,79.4
2015-05-09 19:02:52.354 EDT,79.6
2015-05-09 18:54:48.332 EDT,79.4
2015-05-09 18:46:47.575 EDT,79.6
2015-05-09 18:30:45.664 EDT,79.7
2015-05-09 18:06:40.184 EDT,79.9
2015-05-09 17:58:39.577 EDT,80
2015-05-09 17:42:47.049 EDT,79.8
2015-05-09 17:26:37.870 EDT,79.7
2015-05-09 17:10:37.949 EDT,79.8
2015-05-09 17:02:37.990 EDT,79.7
2015-05-09 16:38:33.985 EDT,79.8
2015-05-09 16:22:29.079 EDT,79.5
2015-05-09 16:14:28.959 EDT,79.4
